Time,Time Code,Country Name,Country Code,Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]","Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, tertiary (gross), gender parity index (GPI) [SE.ENR.TERT.FM.ZS]"
2003,YR2003,Trinidad and Tobago,TTO,..,..,..,..,..,1.705,20703.1348950618,..,69.729,..,27.3,1.3,..,1.37931001186371
2003,YR2003,Tunisia,TUN,..,1837.45984403518,..,..,..,1.979,8200.79271929676,..,74.305,..,24.7,0.1,1.02230000495911,1.19510996341705
2003,YR2003,Turkmenistan,TKM,..,..,..,..,..,2.665,4738.496326135,..,65.746,..,58.6,..,..,..
2003,YR2003,Turks and Caicos Islands,TCA,..,..,..,..,..,2.225,..,..,75.411,..,7.6,..,0.991419970989227,..
2003,YR2003,Tuvalu,TUV,..,..,..,..,..,3.642,3638.88234063698,..,63.631,..,39.6,..,..,..
2003,YR2003,Uganda,UGA,..,383.862571016224,..,..,..,6.702,1377.95203445764,..,50.368,..,123.5,6.9,..,0.587679982185364
2003,YR2003,Ukraine,UKR,..,1175.95849609375,..,..,..,1.172,9678.0869140625,9.1,68.2107317073171,..,15.9,0.9,1.00028002262115,1.17690002918243
2003,YR2003,United Arab Emirates,ARE,..,51946.626651072,..,..,..,2.491,97363.6254773994,..,76.222,..,10.3,..,..,..
2003,YR2003,Uruguay,URY,..,8860.20510952734,..,..,..,2.101,13131.6148968289,5.1,75.785,..,15.8,0.3,1.05576002597809,1.50216996669769
2003,YR2003,Uzbekistan,UZB,..,..,..,..,..,2.36,3229.84792416846,7.4,67.04,..,49.9,0.1,0.981280028820038,0.790690004825592
2003,YR2003,Vanuatu,VUT,..,2024.4103639461,..,..,..,4.294,2614.85218903454,..,69.276,..,28.3,..,0.951650023460388,0.563489973545074
2003,YR2003,"Venezuela, RB",VEN,..,..,..,..,..,2.701,..,3.3,71.94,1.01300001144409,19.8,0.6,1.036749958992,1.06525003910065
2003,YR2003,Viet Nam,VNM,..,1005.28695542621,75,..,..,2.026,4319.37395129533,..,72.98,..,26.7,0.3,..,0.763149976730347
2003,YR2003,Virgin Islands (U.S.),VIR,..,..,..,..,..,2.07,..,..,77.5219512195122,..,..,..,..,..
2003,YR2003,West Bank and Gaza,PSE,..,..,..,..,..,5.019,3774.13239294371,..,71.053,..,27.7,..,1.03024005889893,1.00479996204376
2003,YR2003,"Yemen, Rep.",YEM,..,..,23.1,..,..,5.819,..,..,64.541,..,81.4,0.1,0.600329995155334,0.352670013904572
2003,YR2003,Zambia,ZMB,..,..,..,..,..,5.726,2252.11513490501,..,48.284,..,126,13.9,..,..
2003,YR2003,Zimbabwe,ZWE,..,..,..,..,..,3.821,2067.8803744946,..,43.393,..,92.6,20,0.9478600025177,..
2003,YR2003,Africa Eastern and Southern,AFE,..,1015.55879217863,..,..,..,5.38084645934598,2993.96131713465,..,53.0220345898659,0.877910017967224,121.43551493647,6.03055645406107,0.877120018005371,0.782339990139008
2003,YR2003,Africa Western and Central,AFW,..,..,..,..,..,5.93199862257476,2984.55437332112,..,51.4033564775689,0.767059981822968,153.420606612919,2.36789680953022,0.796829998493195,0.589489996433258
2003,YR2003,Arab World,ARB,..,3816.96029083895,..,..,..,3.67069029819865,11202.0153833863,..,67.8590028335005,0.87024998664856,54.333914954617,0.133644156952383,0.903349995613098,0.965789973735809
2003,YR2003,Caribbean small states,CSS,..,..,..,..,..,2.18431454799216,14062.5013383474,..,69.7958451987249,1.0365799665451,24.8828001813857,1.32168891104134,1.01905000209808,1.51031005382538
2003,YR2003,Central Europe and the Baltics,CEB,..,6490.92699997417,..,..,..,1.25115725704247,18305.5845253065,..,73.3822527825258,..,10.9109987242754,..,0.991209983825684,1.25574994087219
2003,YR2003,Early-demographic dividend,EAR,..,1503.13406277476,..,..,..,3.17545707338747,5645.26136907505,..,65.5196872923742,0.891740024089813,70.2917404404501,0.842517093219117,0.932969987392426,0.884389996528625
2003,YR2003,East Asia & Pacific,EAS,..,3831.23082031861,..,..,..,1.79234664658466,8199.48907563776,..,72.8645142022922,0.994979977607727,32.9,..,0.974470019340515,0.881340026855469
2003,YR2003,East Asia & Pacific (excluding high income),EAP,..,1500.26827340441,..,..,..,1.84719352090606,4867.71014429452,..,71.9485362700451,0.995350003242493,34.9273447750791,..,0.971310019493103,0.905160009860992
2003,YR2003,East Asia & Pacific (IDA & IBRD countries),TEA,..,1517.73387015382,..,..,..,1.84637607547704,4924.3527604076,..,71.979469605854,0.995299994945526,34.8755692043716,..,0.970939993858337,0.91593998670578
2003,YR2003,Euro area,EMU,..,26359.1726188491,..,..,..,1.47286823042833,40352.4690242008,..,78.6520340668657,..,5.21420076074651,0.260518453216324,0.997669994831085,1.12901997566223
2003,YR2003,Europe & Central Asia,ECS,..,16302.0627244685,..,..,..,1.55971617310916,27054.8389564511,..,73.6134514629794,0.995850026607513,17.6,..,0.980090022087097,1.15851998329163
2003,YR2003,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,1.66866761886817,13013.5712958366,..,67.9585859395451,0.991050004959106,28.9786191662409,..,0.954779982566834,1.14198994636536
2003,YR2003,Europe & Central Asia (IDA & IBRD countries),TEC,..,3962.91553588594,..,..,..,1.6104096407221,13550.0551171496,..,68.7734207924604,0.99234002828598,27.1478080162003,..,0.959550023078918,1.16149997711182
2003,YR2003,European Union,EUU,..,22618.9283324747,..,..,..,1.43222354003377,35952.9547459985,..,77.5893359969316,..,6.37449171192913,..,1.0019199848175,1.1659300327301
2003,YR2003,Fragile and conflict affected situations,FCS,..,..,..,..,..,5.07187528782916,3545.40410526043,..,56.4152039362988,0.826659977436066,125.780594672573,1.80619929999553,0.81155002117157,0.911130011081696
2003,YR2003,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,5.87190840787718,1865.79151810259,..,54.229668876524,0.806349992752075,127.604026224234,3.02031559058106,0.816049993038177,0.643199980258942
2003,YR2003,High income,HIC,..,29202.7740765669,..,..,..,1.6609010750483,40498.4009125924,..,78.0298911718154,..,7.5,..,1.00112998485565,1.15876996517181
2003,YR2003,IBRD only,IBD,..,2139.20169319145,..,..,..,2.26583728907899,6681.41397656297,..,69.2564792281821,0.950909972190857,51.425275937879,..,0.963750004768372,0.994570016860962
2003,YR2003,IDA & IBRD total,IBT,..,1824.35952552029,..,..,..,2.80905532941958,5731.61844244149,..,66.6886964998408,0.924210011959076,74.7225579518875,1.10083324675059,0.935429990291595,0.95906001329422
2003,YR2003,IDA blend,IDB,..,..,..,..,..,5.07159495089979,3433.01607757082,..,56.7018841471596,0.788980007171631,123.369836444868,2.18933653528901,0.830229997634888,0.711839973926544
2003,YR2003,IDA only,IDX,..,..,..,..,..,4.82889283526083,2004.48011553496,..,58.4508200570714,0.84935998916626,111.76139967269,1.91872446201023,0.858810007572174,0.65855997800827
2003,YR2003,IDA total,IDA,..,..,..,..,..,4.90882599006679,2478.39876320912,..,57.867306738238,0.827570021152496,115.677203773965,2.01043916171613,0.849319994449615,0.676980018615723
2003,YR2003,Late-demographic dividend,LTE,..,2950.04370392663,..,..,..,1.6753425195782,7572.15863024055,..,72.3339155934004,0.995209991931915,26.9100896064536,..,0.983650028705597,1.0629700422287
2003,YR2003,Latin America & Caribbean,LCN,..,5306.86660012516,..,..,..,2.4226251810512,12581.0696037817,..,72.0215493356835,1.00721001625061,28.6,0.429349331189777,1.01740002632141,1.16492998600006
2003,YR2003,Latin America & Caribbean (excluding high income),LAC,..,5136.65151391574,..,..,..,2.43365802960434,12210.4765152868,..,71.7801804724459,1.00677001476288,29.6374221347507,0.423749243340752,1.01705002784729,1.17129004001617
2003,YR2003,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,5277.72989859097,..,..,..,2.4458998549721,12471.8576097037,..,71.8813891155091,1.00725996494293,28.8586891450855,0.43309666586576,1.01813995838165,1.1586799621582
2003,YR2003,Least developed countries: UN classification,LDC,..,..,..,..,..,5.03224207164082,1866.9301884556,..,57.3243001674602,0.829249978065491,119.121182324219,1.95536264680606,0.851419985294342,0.59306001663208
2003,YR2003,Low & middle income,LMY,..,1741.96764517961,..,..,..,2.8265079793586,5503.52747634573,..,66.5728297938121,0.922900021076202,75.2791426809566,1.1134093906436,0.934360027313232,0.940810024738312
2003,YR2003,Low income,LIC,..,..,..,..,..,5.87133028090299,1393.52471682795,..,55.3095874754868,0.772109985351562,128.5,2.14562031030962,0.783270001411438,0.541429996490479
2003,YR2003,Lower middle income,LMC,..,1072.80143365991,..,..,..,3.42422277948591,3814.45110748928,..,63.5410569443878,0.867569983005524,83.1,0.929320156107024,0.924480020999908,0.825309991836548
2003,YR2003,Middle East & North Africa,MEA,..,4652.17878095961,..,..,..,3.0242099930027,12722.0162794068,..,69.8601811862713,0.902119994163513,37.8,0.109277230481443,0.919269979000092,0.988499999046326
2003,YR2003,Middle East & North Africa (excluding high income),MNA,..,2686.18776004301,..,..,..,3.00251678481627,8385.9847798024,..,69.1433468828083,0.89342999458313,40.6253822205705,0.109431512637423,0.91500997543335,0.922869980335236
2003,YR2003,Middle East & North Africa (IDA & IBRD countries),TMN,..,2685.49433212721,..,..,..,2.98398409914178,8436.31862865697,..,69.1230574789837,0.892250001430511,40.8460800980912,0.109431512637423,0.913420021533966,0.921599984169006
2003,YR2003,Middle income,MIC,..,1858.00025804901,..,..,..,2.59899144328961,5865.08023444417,..,67.5469663719917,0.933809995651245,66.4427612343653,1.01191915626096,0.949509978294373,0.955399990081787
2003,YR2003,North America,NAC,..,41185.1699083182,..,..,..,1.99798411640128,50648.9384714095,..,77.3004195302229,0.999220013618469,8,..,1.00337994098663,1.27626001834869
2003,YR2003,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2003,YR2003,OECD members,OED,..,26461.4031337705,..,..,..,1.78417307307881,36833.235455656,..,77.505306781989,..,11.8941122250527,..,0.992460012435913,1.11556005477905
2003,YR2003,Other small states,OSS,..,..,..,..,..,3.51515077989333,14689.4659114291,..,60.5702762723485,0.978079974651337,85.0724230605461,8.33812805061175,0.961189985275269,1.20455002784729
2003,YR2003,Pacific island small states,PSS,..,..,..,..,..,3.71717676462438,5788.02742180273,..,67.5196995129671,..,27.8607523521284,..,1.00220000743866,1.10564005374908
2003,YR2003,Post-demographic dividend,PST,..,29839.9629936718,..,..,..,1.59935367117704,40263.5126066981,..,77.9094514734754,..,6.77577707724335,..,1.00428998470306,1.1429500579834
2003,YR2003,Pre-demographic dividend,PRE,..,..,..,..,..,5.97230509746673,2563.72070219871,..,52.8837927902007,0.816100001335144,137.174904882692,3.21932169104696,0.817879974842072,0.592939972877502
2003,YR2003,Small states,SST,..,..,..,..,..,3.22128653953009,13960.3893845329,..,63.0100624919927,0.992630004882812,71.3387493222708,6.38681282782734,0.975669980049133,1.29929995536804
2003,YR2003,South Asia,SAS,..,719.804087359222,..,..,..,3.33920517614016,2904.88607684888,..,64.199772941262,0.822049975395203,83.1,0.406011989608746,0.903199970722198,0.661679983139038
2003,YR2003,South Asia (IDA & IBRD),TSA,..,719.804087359222,..,..,..,3.33920517614016,2904.88607684888,..,64.1997729412621,0.822049975395203,83.1221825452291,0.406011989608746,0.903199970722198,0.661679983139038
2003,YR2003,Sub-Saharan Africa,SSF,..,..,..,..,..,5.59956774268629,2986.59545106764,..,52.36952152081,0.837300002574921,134.9,4.52129435080987,0.845690011978149,0.683539986610413
2003,YR2003,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,5.60004078749167,2984.78263258719,..,52.3673959299741,0.837279975414276,134.896186580286,4.52129435080987,0.845669984817505,0.68352997303009
2003,YR2003,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,5.59956774268629,2986.59545106764,..,52.36952152081,0.837300002574921,134.890194095473,4.52129435080987,0.845690011978149,0.683539986610413
2003,YR2003,Upper middle income,UMC,..,2640.15027237684,..,..,..,1.86509272633037,7869.33199625441,..,71.4719272253575,0.996240019798279,29.4,..,0.981599986553192,1.03663003444672
2003,YR2003,World,WLD,..,6622.31153836639,..,..,..,2.63003724874443,11668.4208857473,..,68.6068363929736,0.9339399933815,68.5,0.7,0.944840013980865,1.02505004405975
2004,YR2004,Argentina,ARG,..,7447.59627179793,..,..,..,2.43,17950.1512818383,3.6,74.855,..,17.1,0.3,1.02778995037079,1.30524003505707
2004,YR2004,Australia,AUS,..,..,..,..,..,1.768,41798.7180224627,7.7,80.490243902439,..,5.8,0.1,..,..
2004,YR2004,Brazil,BRA,..,5702.18147716224,..,..,..,2.002,12268.6638325485,2.9,71.131,1.02209997177124,26.5,0.4,1.03352999687195,..
2004,YR2004,China,CHN,..,2314.52239139532,..,..,..,1.605,4817.21184464953,..,73.748,..,26.3,..,..,0.894029974937439
2004,YR2004,France,FRA,..,29636.9261634126,..,..,..,1.92,41265.1269211355,8.4,80.1634146341463,..,4.8,0.3,1.0014899969101,1.1939799785614
2004,YR2004,Germany,DEU,..,29381.6593864233,..,..,..,1.36,43605.2786723109,8.5,78.6804878048781,..,4.9,..,0.980449974536896,..
2004,YR2004,India,IND,..,757.433692456751,..,..,..,3.046,3037.06381497404,8.6,64.524,..,77.7,0.5,..,0.671630024909973
2004,YR2004,Indonesia,IDN,..,-201.477978803286,56.7,..,..,2.418,6348.29457923284,8.2,65.75,0.996710002422333,49.6,0.1,0.986850023269653,0.815810024738312
2004,YR2004,Italy,ITA,..,28238.3191535743,..,..,..,1.34,44118.0366368665,6.8,80.7804878048781,..,4.6,0.2,0.993260025978088,1.2523900270462
2004,YR2004,Japan,JPN,..,26597.9142566881,52,..,..,1.29,37576.3902492359,..,82.030243902439,..,3.9,..,..,..
2004,YR2004,"Korea, Rep.",KOR,..,17412.8752132774,..,..,..,1.164,27515.9508546175,..,77.6658536585366,..,6,..,1.00923001766205,0.634079992771149
2004,YR2004,Mexico,MEX,..,7348.63746153646,..,..,..,2.536,19017.7538141902,4,74.372,1.00349998474121,23.8,0.3,1.00506997108459,0.951110005378723
2004,YR2004,Netherlands,NLD,..,34232.4511846458,..,..,..,1.72,48586.7046242077,8.4,79.0951219512195,..,5.5,0.1,0.979640007019043,1.06991994380951
2004,YR2004,Russian Federation,RUS,..,5130.42041015625,68.5,..,..,1.344,18765.51953125,6,65.4709756097561,..,15,..,..,1.26277005672455
2004,YR2004,Saudi Arabia,SAU,..,12622.0065996051,..,..,..,3.337,42424.0478900971,..,74.153,0.976509988307953,17.5,..,..,1.38779997825623
2004,YR2004,Spain,ESP,..,21917.94312777,..,..,..,1.31,37248.824604171,6.9,79.8707317073171,0.999539971351624,4.9,0.4,1.03207004070282,1.18292999267578
2004,YR2004,Switzerland,CHE,..,62420.0203227184,..,..,..,1.42,59967.9130411668,..,81.0878048780488,..,5.2,0.2,0.964699983596802,0.824240028858185
2004,YR2004,Turkiye,TUR,41.8753430005567,..,72.2,29.4103890069505,..,2.224,16775.0791956695,..,73.24,0.951749980449677,28.1,..,0.853450000286102,0.732020020484924
2004,YR2004,United Kingdom,GBR,..,35648.0266160584,84,..,..,1.75,41853.477403346,7.3,78.7463414634146,..,6.1,..,1.01612997055054,1.26681995391846
2004,YR2004,United States,USA,..,43518.8603784565,..,..,..,2.0515,52989.0306944184,5.3,77.4878048780488,..,8.1,..,..,..
2004,YR2004,Afghanistan,AFG,..,..,..,..,..,7.069,1260.06058051982,..,57.944,..,112.8,0.1,0.40582001209259,0.265989989042282
2004,YR2004,Albania,ALB,..,2338.02361498921,..,..,..,1.89,7580.11301472565,..,76.376,..,21.5,0.1,0.980199992656708,1.36783003807068
2004,YR2004,Algeria,DZA,..,2364.68062401793,..,..,..,2.512,10114.7255553923,..,71.762,..,35.3,0.1,0.995850026607513,1.08891999721527
2004,YR2004,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2004,YR2004,Andorra,AND,..,..,..,..,..,..,..,..,..,..,6.3,..,..,0.980050027370453
2004,YR2004,Angola,AGO,..,1770.54197876002,..,..,..,6.499,5589.23793596591,..,50.592,..,175.5,1.5,..,..
2004,YR2004,Antigua and Barbuda,ATG,..,..,..,..,..,1.852,21267.3168789666,..,75.672,..,13.5,..,..,..
2004,YR2004,Armenia,ARM,..,1931.17300378703,..,..,..,1.541,6334.85615310927,7.6,71.421,..,25.1,..,..,1.2702499628067
2004,YR2004,Aruba,ABW,..,..,..,..,..,1.683,41591.9203519237,..,73.576,..,..,..,0.952910006046295,1.33723998069763
2004,YR2004,Austria,AUT,..,34356.9771137999,..,..,..,1.42,48633.2718157639,8.5,79.1804878048781,..,5.1,..,0.963039994239807,..
2004,YR2004,Azerbaijan,AZE,..,..,..,..,..,2.0535,5610.76313748494,10.7,67.346,..,55.7,0.1,..,..
2004,YR2004,"Bahamas, The",BHS,..,33396.4384731652,..,..,..,1.932,36770.9064884765,..,72.478,..,16.9,2,0.981630027294159,..
2004,YR2004,Bahrain,BHR,..,12716.8820478293,..,..,..,2.71,47455.239988126,..,76.56,..,11,0.1,1.06941998004913,..
2004,YR2004,Bangladesh,BGD,..,722.079766939251,58.5,..,..,2.914,2537.95070871986,..,67.187,..,68.3,0.1,..,0.461540013551712
2004,YR2004,Barbados,BRB,..,..,..,..,..,1.795,15583.7230790595,..,74.727,..,15.8,0.9,0.992079973220825,..
2004,YR2004,Belarus,BLR,..,2234.38268538359,..,..,..,1.233,10839.9556222386,9.4,68.9560975609756,..,9.4,0.1,..,1.2671799659729
2004,YR2004,Belgium,BEL,..,32418.1148891747,..,..,..,1.72,45540.4669120107,8.4,78.8780487804878,..,5.2,..,1.05655002593994,1.16425001621246
2004,YR2004,Belize,BLZ,..,4780.92174606566,..,..,..,3.207,9724.23505774441,..,69.227,..,21.3,1.5,1.00325000286102,1.31886005401611
2004,YR2004,Benin,BEN,..,798.532916497119,..,..,..,5.721,2566.34549968205,..,56.826,..,124.4,1.4,0.694509983062744,..
2004,YR2004,Bermuda,BMU,..,..,..,..,..,1.78,90195.8115646944,..,81.12,..,..,..,1.11161005496979,..
2004,YR2004,Bhutan,BTN,..,1251.80915590903,..,..,..,2.893,5368.40231162608,..,65.268,..,61.2,0.2,..,..
2004,YR2004,Bolivia,BOL,..,1796.87520818995,58.4,..,..,3.633,5515.65581948199,3.1,64.004,0.990599989891052,59.8,0.3,0.97706001996994,..
2004,YR2004,Bosnia and Herzegovina,BIH,..,2736.25016035849,..,..,..,1.219,8180.70937032774,7.4,76.133,..,9,..,..,..
2004,YR2004,Botswana,BWA,..,2484.61796495032,..,..,..,3.073,12166.3142520909,..,51.617,..,73.7,25,1.00348997116089,0.84077000617981
2004,YR2004,British Virgin Islands,VGB,..,..,..,..,..,1.505,..,..,74.251,..,15.5,..,0.980189979076386,1.54674994945526
2004,YR2004,Brunei Darussalam,BRN,..,19468.1569184728,..,..,..,2.086,70415.4241541023,..,74.65,..,9.5,..,0.972670018672943,1.54576003551483
2004,YR2004,Bulgaria,BGR,..,3901.46081408799,..,..,..,1.33,13703.0014647224,..,72.5634146341463,..,14.2,0.1,0.968940019607544,1.15160000324249
2004,YR2004,Burkina Faso,BFA,..,413.591467942283,..,..,..,6.216,1402.78437162473,..,52.416,..,159.1,1.5,0.766600012779236,..
2004,YR2004,Burundi,BDI,..,130.952371486592,..,..,..,6.746,818.746063270769,..,52.01,..,131.7,2.4,0.818379998207092,0.37924998998642
2004,YR2004,Cabo Verde,CPV,..,..,..,..,..,3.038,4950.76311308588,..,71.999,..,28.6,0.6,1.01335000991821,1.15174996852875
2004,YR2004,Cambodia,KHM,..,512.75408323728,..,..,..,3.345,1909.41845605634,..,63.552,0.897360026836395,70.8,1.1,0.876280009746552,0.467180013656616
2004,YR2004,Cameroon,CMR,..,983.481900983163,26,..,..,5.45,3245.49589260784,..,54.178,0.831183254718781,131.1,4.9,0.841090023517609,0.634130001068115
2004,YR2004,Canada,CAN,..,32364.2850506857,..,..,..,1.56,43704.6691337093,7,79.9921951219512,..,6.1,..,..,..
2004,YR2004,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,1.00009000301361,..
2004,YR2004,Central African Republic,CAF,..,..,..,..,..,5.827,998.689099661647,..,46.038,..,153.6,6.5,..,..
2004,YR2004,Chad,TCD,..,..,11.1,..,..,7.16,1448.4099900066,..,48.232,0.573000013828278,170.9,1.9,0.599319994449615,0.143920004367828
2004,YR2004,Channel Islands,CHI,..,..,..,..,..,1.519,..,..,80.125,..,..,..,..,..
2004,YR2004,Chile,CHL,..,6765.43564479931,..,..,..,1.826,17571.0248424238,..,77.616,..,9.3,0.3,0.982309997081757,0.950299978256226
2004,YR2004,Colombia,COL,..,3287.77825425641,..,..,..,2.33,9816.27483123066,3.5,72.695,1.00880002975464,22.2,0.4,1.04039001464844,1.04771995544434
2004,YR2004,Comoros,COM,13.2289701598076,1053.23684980325,..,1.8803121284515,..,5.095,2881.56674362285,4,59.48,..,87.2,0.1,0.848070025444031,..
2004,YR2004,"Congo, Dem. Rep.",COD,16.9666033052154,196.119229900823,..,1.51235605503343,..,6.618,733.541896967397,5.7,53.426,..,141.8,1.6,..,..
2004,YR2004,"Congo, Rep.",COG,..,335.666938950924,..,..,..,4.687,4462.08885857246,..,56.986,..,93.4,3.7,0.908410012722015,..
2004,YR2004,Costa Rica,CRI,..,7280.63484370563,..,..,..,2.078,13713.0076250599,4,78.331,..,11.5,0.2,1.00100004673004,1.21586000919342
2004,YR2004,Cote d'Ivoire,CIV,..,..,..,..,..,5.545,3495.3404221251,..,51.363,..,129.4,5.4,..,..
2004,YR2004,Croatia,HRV,..,8606.49846544892,..,..,..,1.43,22843.5336907098,..,75.520243902439,..,7,0.1,..,1.17671000957489
2004,YR2004,Cuba,CUB,..,4055.46251747117,..,..,..,1.517,..,..,76.912,..,7.6,0.2,0.989419996738434,1.42856001853943
2004,YR2004,Curacao,CUW,..,..,..,..,..,2.242,28598.5659888076,..,73.4289268292683,..,..,..,..,..
2004,YR2004,Cyprus,CYP,..,20759.716796875,..,..,..,1.517,36498.38671875,8.8,77.944,..,5,0.1,1.01148998737335,0.966750025749207
2004,YR2004,Czechia,CZE,..,10773.7829786444,..,..,..,1.23,28542.2456286136,9,75.7219512195122,..,4.6,..,1.00547003746033,1.08847999572754
2004,YR2004,Denmark,DNK,..,40077.7130601269,..,..,..,1.78,50446.5416048985,9.9,77.4926829268293,..,5,0.1,1.0244300365448,1.29056000709534
2004,YR2004,Djibouti,DJI,..,..,..,..,..,4.113,..,..,57.759,..,91,3.2,0.750240027904511,0.813750028610229
2004,YR2004,Dominica,DMA,..,..,..,..,..,2.125,10357.2335536786,..,72.401,..,19,..,1.03824996948242,..
2004,YR2004,Dominican Republic,DOM,..,3760.8721639607,..,..,..,2.664,9460.91291134527,3.9,70.331,1.01540005207062,36.9,1.4,1.02596998214722,..
2004,YR2004,Ecuador,ECU,..,3347.51454564912,72.7,..,..,2.853,9220.32540947744,3.2,74.279,..,24.5,0.3,1.00227999687195,..
2004,YR2004,"Egypt, Arab Rep.",EGY,..,2256.20038300922,..,..,..,3.181,8249.86804918611,9,68.613,..,37.6,0.1,0.957469999790192,0.814930021762848
2004,YR2004,El Salvador,SLV,..,2880.95854171309,..,..,..,2.546,6734.39760888093,3.7,70.34,1.00279998779297,26.4,0.6,0.970359981060028,1.09693002700806
2004,YR2004,Equatorial Guinea,GNQ,..,..,..,..,..,5.618,25164.153285585,..,55.036,..,138,4.3,..,..
2004,YR2004,Eritrea,ERI,..,..,..,..,..,5.036,..,..,59.899,..,70.6,1.2,0.71754002571106,0.147609993815422
2004,YR2004,Estonia,EST,..,9588.53917378751,..,..,..,1.47,23691.1529865284,7.1,71.909756097561,..,7.8,..,1.01709997653961,1.41277003288269
2004,YR2004,Eswatini,SWZ,..,2245.00105435204,..,..,..,3.731,5976.21179772814,..,42.538,..,118.9,25.5,0.923330008983612,1.02128005027771
2004,YR2004,Ethiopia,ETH,..,..,..,..,..,6.107,781.913516744977,9.4,53.235,0.618969976902008,115.3,1.9,0.735090017318726,0.346920013427734
2004,YR2004,Faroe Islands,FRO,..,..,..,..,..,2.592,..,..,79.0926829268293,..,..,..,..,..
2004,YR2004,Fiji,FJI,..,..,..,..,..,2.924,10031.5572282965,..,66.424,..,23,0.1,1.02281999588013,1.15328001976013
2004,YR2004,Finland,FIN,..,35603.5221118639,..,..,..,1.8,43724.9661225981,9.4,78.7146341463415,..,3.9,..,1.02023005485535,1.16614997386932
2004,YR2004,French Polynesia,PYF,..,..,..,..,..,2.202,..,..,79.696,..,..,..,..,..
2004,YR2004,Gabon,GAB,..,2926.31212733923,..,..,..,4.252,15062.6403187925,..,61.838,..,76.6,5.2,..,..
2004,YR2004,"Gambia, The",GMB,..,535.140469722352,..,..,..,5.705,2173.15936437648,..,58.088,..,95.9,1.9,..,0.224989995360374
