"time","country","country_code","perc_tot_welfare","net_income_pc","contrac_prev","cov_social_insur","cpia_gender_rating","fertility_rate","gdp_pc_ppp","income_share_low20","life_exp_birth","literacy_rate","mortality_rate","hiv_prev","school_enrol_pri_sec","school_enrol_tert"
1990,"St. Vincent and the Grenadines","VCT",NA,NA,NA,NA,NA,2.825,6480.03094931997,NA,72.38,NA,23.9,NA,NA,1.55254995822906
1990,"Sudan","SDN",NA,NA,8.7,NA,NA,6.168,2756.53002929688,NA,49.732,NA,132,0.1,NA,NA
1990,"Suriname","SUR",NA,NA,NA,NA,NA,3.267,13633.5887855826,NA,64.23,NA,45.1,0.2,1.16155004501343,1.12258005142212
1990,"Sweden","SWE",NA,30357.0343577653,NA,NA,NA,2.13,34156.8202971425,NA,77.5368292682927,NA,7,NA,1.02301001548767,1.15804004669189
1990,"Syrian Arab Republic","SYR",NA,NA,NA,NA,NA,5.384,NA,NA,69.817,NA,36.7,0.1,0.850170016288757,0.636900007724762
1990,"Tajikistan","TJK",NA,NA,NA,NA,NA,5.342,3990.8690350085,NA,61.879,NA,102.5,0.1,NA,NA
1990,"Tanzania","TZA",NA,320.308685302734,NA,NA,NA,6.195,1338.564453125,NA,51.485,NA,166.9,4.9,NA,NA
1990,"Thailand","THA",NA,NA,NA,NA,NA,2.09,7273.05910474223,5.9,70.445,NA,37.1,0.8,NA,NA
1990,"Timor-Leste","TLS",NA,NA,NA,NA,NA,5.811,NA,NA,44.953,NA,175.5,0.1,NA,NA
1990,"Togo","TGO",NA,562.741032113115,NA,NA,NA,6.133,1800.32017412587,NA,54.37,NA,147.5,0.7,0.578580021858215,0.151360005140305
1990,"Tonga","TON",NA,NA,NA,NA,NA,4.644,3625.49964148949,NA,67.294,NA,22.2,NA,0.988089978694916,NA
1990,"Trinidad and Tobago","TTO",NA,NA,NA,NA,NA,2.382,9861.29825730194,NA,68.272,1,30.3,0.3,1.02665996551514,NA
1990,"Tunisia","TUN",NA,1289.01099509882,NA,NA,NA,3.471,5660.2890392429,5.9,70.11,NA,55.4,0.1,0.843770027160645,0.630500018596649
1990,"Turkmenistan","TKM",NA,NA,NA,NA,NA,4.243,7137.60372013329,NA,63.939,NA,79.4,NA,NA,NA
1990,"Turks and Caicos Islands","TCA",NA,NA,NA,NA,NA,3.438,NA,NA,69.001,NA,14.2,NA,NA,NA
1990,"Tuvalu","TUV",NA,NA,NA,NA,NA,3.91,2703.29377494064,NA,61.661,NA,52.8,NA,1.0198700428009,NA
1990,"Uganda","UGA",NA,288.61898371956,NA,NA,NA,7.037,901.660809496259,NA,46.443,NA,182.9,9.6,0.775650024414063,0.381949990987778
1990,"Ukraine","UKR",NA,NA,NA,NA,NA,1.85,16428.48046875,NA,70.0975609756098,NA,19.2,0.1,NA,NA
1990,"United Arab Emirates","ARE",NA,NA,NA,NA,NA,4.537,109694.560619089,NA,71.9,NA,16.5,NA,1.04027998447418,NA
1990,"Uruguay","URY",NA,7465.29158184578,NA,NA,NA,2.433,11112.7364045813,NA,73.162,NA,22.9,0.1,NA,NA
1990,"Uzbekistan","UZB",NA,NA,NA,NA,NA,4.072,3638.8768401433,NA,65.346,NA,70.3,0.1,NA,NA
1990,"Vanuatu","VUT",NA,NA,NA,NA,NA,5.029,2774.13834955161,NA,66.675,NA,36,NA,NA,NA
1990,"Venezuela, RB","VEN",NA,NA,NA,NA,NA,3.448,NA,NA,71.532,1.01908004283905,29.6,0.1,NA,NA
1990,"Viet Nam","VNM",NA,NA,NA,NA,NA,3.596,2099.3946183871,NA,69.213,NA,51.7,0.1,NA,NA
1990,"Virgin Islands (U.S.)","VIR",NA,NA,NA,NA,NA,2.99,NA,NA,71.2504634146341,NA,NA,NA,NA,NA
1990,"West Bank and Gaza","PSE",NA,NA,NA,NA,NA,6.778,NA,NA,67.934,NA,44.9,NA,NA,NA
1990,"Yemen, Rep.","YEM",NA,NA,NA,NA,NA,8.606,NA,NA,58.699,NA,126.4,0.1,NA,NA
1990,"Zambia","ZMB",NA,NA,NA,NA,NA,6.533,2290.03922595464,NA,47.926,0.974059998989105,182.3,8.9,NA,NA
1990,"Zimbabwe","ZWE",NA,NA,NA,NA,NA,4.873,2704.75729926729,NA,59.426,NA,79.6,15.1,0.970749974250793,NA
1990,"Africa Eastern and Southern","AFE",NA,NA,19.3261898769592,NA,NA,6.1666084334135,3045.45764446057,NA,50.6077275337211,0.851530015468597,165.832561519295,3.13824876800367,0.870360016822815,0.655910015106201
1990,"Africa Western and Central","AFW",NA,NA,8.06657228635108,NA,NA,6.51827830946128,2790.2641569427,NA,48.6500033905016,0.723269999027252,197.863116848408,1.24615972570152,0.732379972934723,0.322499990463257
1990,"Arab World","ARB",NA,NA,35.7117976845749,NA,NA,5.1477257387344,9725.49275105331,NA,62.9279670329527,0.78711998462677,82.0406654292245,0.1,0.793070018291473,0.718309998512268
1990,"Caribbean small states","CSS",NA,NA,51.6482495106457,NA,NA,2.8045363150874,10316.414137665,NA,69.431404933709,NA,34.0067585628554,0.695554033580216,1.02845001220703,1.14732003211975
1990,"Central Europe and the Baltics","CEB",NA,NA,NA,NA,NA,1.93087793074046,13981.9487969785,NA,70.6563313372586,0.999260008335114,19.316915288735,NA,0.994490027427673,1.1224000453949
1990,"Early-demographic dividend","EAR",NA,1705.29671710367,42.7203255494268,NA,NA,4.24467198412955,4553.57064176935,NA,60.8275467680032,0.812129974365234,109.88482629529,0.259787757968526,0.792639970779419,0.689260005950928
1990,"East Asia & Pacific","EAS",NA,NA,NA,NA,NA,2.60174459565446,5159.89874626078,NA,68.2702097598828,0.954959988594055,56.6,NA,0.896640002727509,0.65855997800827
1990,"East Asia & Pacific (excluding high income)","EAP",NA,NA,NA,NA,NA,2.73383585622041,2192.84259942564,NA,67.1365879576351,0.952870011329651,59.142491604435,NA,0.883189976215363,0.673529982566833
1990,"East Asia & Pacific (IDA & IBRD countries)","TEA",NA,NA,NA,NA,NA,2.73914331294863,2218.91250574425,NA,67.0961051258348,0.952220022678375,59.3089679217476,NA,0.881730020046234,0.689310014247894
1990,"Euro area","EMU",NA,21527.8584173485,NA,NA,NA,1.53577354760603,32410.8959319608,NA,75.8114974495347,NA,9.63731433477367,0.167920696463146,1.00530004501343,0.943099975585938
1990,"Europe & Central Asia","ECS",NA,12687.4075623037,NA,NA,NA,1.96258246026073,23525.4251336811,NA,72.2259182982363,0.992950022220612,31,NA,0.987990021705627,1.04830002784729
1990,"Europe & Central Asia (excluding high income)","ECA",NA,NA,NA,NA,NA,2.37422881444106,15438.3369670728,NA,68.6172608937264,0.984130024909973,47.9674404490589,NA,NA,1.13283002376556
1990,"Europe & Central Asia (IDA & IBRD countries)","TEC",NA,NA,NA,NA,NA,2.30841603286741,14991.2197935457,NA,68.9202832810128,0.986370027065277,44.8474063561421,NA,0.973010003566742,1.13909995555878
1990,"European Union","EUU",NA,18097.1917803155,NA,NA,NA,1.63522458321893,28535.1948209186,NA,74.6973268751305,NA,12.1422927022337,NA,1.00419998168945,0.975709974765778
1990,"Fragile and conflict affected situations","FCS",NA,NA,NA,NA,NA,5.61801985064346,4875.90615343917,NA,53.298778900632,0.809419989585876,164.703591450325,1.14874943937071,0.807929992675781,0.884400010108948
1990,"Heavily indebted poor countries (HIPC)","HPC",NA,NA,10.9696814089978,NA,NA,6.58176610361009,1843.55203666212,NA,49.2102059169223,0.772729992866516,181.561745996215,2.35404373656209,0.768809974193573,0.557609975337982
1990,"High income","HIC",NA,22870.8260147664,NA,NA,NA,1.8517277947721,31786.3261752207,NA,75.2611055114913,NA,12.9,NA,0.997680008411407,1.03003001213074
1990,"IBRD only","IBD",NA,NA,NA,NA,NA,3.14607577862932,5150.53893110356,NA,65.1953765911626,0.903859972953796,77.7811381265026,NA,0.862739980220795,0.836910009384155
1990,"IDA & IBRD total","IBT",NA,NA,NA,NA,NA,3.64537025934192,4565.77430095591,NA,62.8608419733897,0.885389983654022,101.119649801971,0.497396541568514,0.842400014400482,0.799000024795532
1990,"IDA blend","IDB",NA,NA,12.5621474812736,NA,NA,6.10721590933045,3243.51364030716,NA,55.3581201665674,0.824559986591339,153.410366244818,1.34785036539826,0.750379979610443,0.495200008153915
1990,"IDA only","IDX",NA,NA,19.1663464170748,NA,NA,5.76651818545559,1748.65898391173,NA,52.6505491402713,0.774349987506866,164.336411762014,1.42123477262703,0.757539987564087,0.494340002536774
1990,"IDA total","IDA",NA,NA,16.6933538038376,NA,NA,5.87638802785599,2240.19830082676,NA,53.5405606492881,0.790929973125458,160.701164159367,1.39682382820469,0.754239976406097,0.494230002164841
1990,"Late-demographic dividend","LTE",NA,NA,NA,NA,NA,2.55360321464543,5306.27357247685,NA,68.253417547729,0.963620007038116,50.5126780911676,NA,0.919730007648468,0.905350029468536
1990,"Latin America & Caribbean","LCN",NA,4326.2714345309,NA,NA,NA,3.26235979605574,10781.9632105265,NA,67.8242017089922,1.02822005748749,54.9,0.196791833624028,1.01675999164581,0.96477997303009
1990,"Latin America & Caribbean (excluding high income)","LAC",NA,4248.05331145573,NA,NA,NA,3.29857726479351,10657.9757736969,NA,67.3620541150535,1.0302300453186,57.5994693220183,0.204652687533343,1.01510000228882,0.947849988937378
1990,"Latin America & the Caribbean (IDA & IBRD countries)","TLA",NA,4270.78427966795,NA,NA,NA,3.31281844334928,10758.4373255002,NA,67.6104425497252,1.02929997444153,55.5922136184035,0.198639147412608,1.01627004146576,0.934849977493286
1990,"Least developed countries: UN classification","LDC",NA,NA,19.0316628961643,NA,NA,5.96575739685244,1610.35548398851,NA,50.6966756701623,0.747730016708374,175.505749839252,1.46434064113202,0.742810010910034,0.425889998674393
1990,"Low & middle income","LMY",NA,NA,NA,NA,NA,3.66656955733323,4380.11355375895,NA,62.7220748228561,0.883639991283417,101.928282252571,0.50518077468043,0.839309990406036,0.783050000667572
1990,"Low income","LIC",NA,NA,15.5742052779071,NA,NA,6.49588122693792,1346.65902430882,NA,49.6963466317581,0.736660003662109,185.4,1.99298004845821,0.734189987182617,0.510730028152466
1990,"Lower middle income","LMC",NA,778.998154241686,37.9054141862895,NA,NA,4.4775798760226,3150.43338624878,NA,59.1992495413108,0.771160006523132,119.9,0.426351318203011,0.779349982738495,0.689339995384216
1990,"Middle East & North Africa","MEA",NA,NA,42.7476261733847,NA,NA,4.88161346367168,10816.2905515696,NA,65.0632720470454,0.810790002346039,66.2,0.1,0.804080009460449,0.678049981594086
1990,"Middle East & North Africa (excluding high income)","MNA",NA,NA,42.3413124711857,NA,NA,4.88064931417054,6954.68612490129,NA,64.3512466818316,0.802370011806488,69.5335651400913,0.1,0.799260020256042,0.632350027561188
1990,"Middle East & North Africa (IDA & IBRD countries)","TMN",NA,NA,42.3413124711857,NA,NA,4.86487945731178,6978.77750303791,NA,64.3200057350326,0.800260007381439,69.8496367018932,0.1,0.797619998455048,0.630529999732971
1990,"Middle income","MIC",NA,NA,NA,NA,NA,3.47829460324852,4607.04385584971,NA,63.6725269524844,0.8923299908638,92.4574251660967,NA,0.846419990062714,0.797349989414215
1990,"North America","NAC",NA,31648.6392223215,70.7,NA,NA,2.05530922102044,39867.2513406072,NA,75.4363062579297,NA,10.9,NA,0.997979998588562,1.19254004955292
1990,"OECD members","OED",NA,21066.4863049925,68.8800850879425,NA,NA,2.01161180246435,29567.9899733323,NA,74.6030747872001,NA,21.8353137475721,NA,0.988139986991882,0.989690005779266
1990,"Other small states","OSS",NA,NA,NA,NA,NA,4.44217025078737,NA,NA,62.0460773982409,0.961049973964691,95.872714325276,1.15454744769447,0.975889980792999,1.04172003269196
1990,"Pacific island small states","PSS",NA,NA,NA,NA,NA,4.3230586322831,5140.09536819148,NA,65.7030123203863,NA,36.4646977553387,NA,0.978990018367767,0.833159983158112
1990,"Post-demographic dividend","PST",NA,23146.5293208231,NA,NA,NA,1.7515905789386,32086.4325422165,NA,75.4673650437809,NA,10.7825159788559,NA,1.00457000732422,1.03361999988556
1990,"Pre-demographic dividend","PRE",NA,NA,10.3138606531726,NA,NA,6.5785583023998,2617.31677046841,NA,48.728726211776,0.779560029506683,184.496761593206,2.27736120638114,0.771690011024475,0.460640013217926
1990,"Small states","SST",NA,NA,NA,NA,NA,4.01953740698214,NA,NA,64.0460766203726,0.986379981040955,79.5651512991478,0.991318629698936,0.9896399974823,1.06066000461578
1990,"South Asia","SAS",NA,520.951963111728,40.8342460612582,NA,NA,4.33188829731831,1960.59317215216,NA,58.5602424226893,0.669040024280548,130.2,0.1,0.680130004882813,0.477209985256195
1990,"South Asia (IDA & IBRD)","TSA",NA,520.951963111728,40.8342460612582,NA,NA,4.33188829731831,1960.59317215216,NA,58.5602424226893,0.669040024280548,130.192304794676,0.1,0.680130004882813,0.477209985256195
1990,"Sub-Saharan Africa","SSF",NA,NA,15.4365635335915,NA,NA,6.30401757910406,2938.28012257002,NA,49.824307633488,0.805869996547699,178.9,2.37145315098932,0.814869999885559,0.517000019550323
1990,"Sub-Saharan Africa (excluding high income)","SSA",NA,NA,15.4365635335915,NA,NA,6.30401757910406,2936.58621073445,NA,49.821847519093,0.805830001831055,178.748375509197,2.37145315098932,0.814840018749237,0.517000019550323
1990,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",NA,NA,15.4365635335915,NA,NA,6.30401757910406,2938.28012257002,NA,49.824307633488,0.805869996547699,178.737096694245,2.37145315098932,0.814869999885559,0.517000019550323
1990,"Upper middle income","UMC",NA,NA,NA,NA,NA,2.70515699174075,5874.93601428723,NA,67.5775008608839,0.965870022773743,52.2,NA,0.919770002365112,0.869239985942841
1990,"World","WLD",NA,5646.50896917868,NA,NA,NA,3.30544149103758,9718.00702490269,NA,65.1884065143624,0.903159976005554,93,0.3,0.867550015449524,0.89095002412796
1991,"Argentina","ARG",NA,6975.86477817597,NA,NA,NA,3.012,15209.4876309646,4.8,72.319,1.00481998920441,28.3,0.1,NA,NA
1991,"Australia","AUS",NA,NA,NA,NA,NA,1.849,30390.1351162143,NA,77.2756097560976,NA,8.7,0.1,NA,1.15290999412537
1991,"Brazil","BRA",NA,4211.60862701633,NA,NA,NA,2.815,10328.9571222146,NA,66.31,NA,60.4,0.2,NA,1.0638200044632
1991,"China","CHN",NA,NA,NA,NA,NA,1.934,1534.70527155852,NA,68.169,NA,53.1,NA,0.860360026359558,NA
1991,"France","FRA",NA,24176.9829822421,NA,NA,NA,1.75,33898.2340398527,NA,76.8487804878049,NA,8.6,0.1,1.02306997776031,1.14437997341156
1991,"Germany","DEU",NA,25764.6322905445,NA,NA,NA,1.33,38294.1549425118,8.8,75.319512195122,NA,8,NA,NA,NA
1991,"India","IND",NA,442.128773380424,NA,NA,NA,3.959,1800.01090230508,NA,59.055,0.671329975128174,122.9,0.1,NA,0.533699989318848
1991,"Indonesia","IDN",NA,2588.24102228501,49.7,NA,NA,3.056,4742.62212977584,NA,63.537,NA,80.2,0.1,0.938650012016296,NA
1991,"Italy","ITA",NA,24047.1481973737,NA,NA,NA,1.3,37122.8219323764,7.7,77.0195121951219,NA,9.3,0.2,0.997439980506897,0.938149988651276
1991,"Japan","JPN",NA,24367.9435274043,NA,NA,NA,1.53,33870.3743624694,NA,79.0368292682927,NA,6.2,NA,1.01102995872498,0.656350016593933
1991,"Korea, Rep.","KOR",NA,10240.7218556782,79.4,NA,NA,1.71,13882.4205518472,NA,72.0463414634146,NA,14.4,NA,0.987950026988983,0.49957001209259
1991,"Mexico","MEX",NA,6655.52072942969,NA,NA,NA,3.367,16688.6479636838,NA,70.298,NA,43.3,0.1,0.97122997045517,NA
1991,"Netherlands","NLD",NA,25745.7654756937,NA,NA,NA,1.61,37057.5831275013,NA,77,NA,8,0.1,0.970239996910095,0.826879978179932
1991,"Russian Federation","RUS",NA,NA,NA,NA,NA,1.732,20340.1328125,NA,68.4743902439024,NA,21.5,NA,NA,1.19605994224548
1991,"Saudi Arabia","SAU",NA,NA,NA,NA,NA,5.662,46600.5294674547,NA,69.366,NA,41,NA,NA,1.0200799703598
1991,"Spain","ESP",NA,16479.6354467801,NA,NA,NA,1.33,28172.6735983209,NA,76.9712195121951,1.0003000497818,8.8,0.3,1.03868997097015,1.08512997627258
1991,"Switzerland","CHE",NA,NA,NA,NA,NA,1.58,55025.0113080535,NA,77.5146341463415,NA,7.8,0.3,0.969820022583008,0.537760019302368
1991,"Turkiye","TUR",NA,NA,NA,NA,NA,3.048,12398.6563588612,NA,68.169,NA,69.8,NA,0.785009980201721,0.53125
1991,"United Kingdom","GBR",NA,23083.9413383879,NA,NA,NA,1.82,30226.0281120209,7.2,76.0829268292683,NA,8.7,NA,1.02197003364563,0.956789970397949
1991,"United States","USA",NA,32091.4607930106,NA,NA,NA,2.0625,39871.3429640464,5.6,75.3658536585366,NA,10.9,NA,0.99838000535965,1.20037996768951
1991,"Afghanistan","AFG",NA,NA,NA,NA,NA,7.606,NA,NA,46.663,NA,172.2,0.1,0.537060022354126,NA
1991,"Albania","ALB",NA,NA,NA,NA,NA,2.826,3496.36266112256,NA,73.378,NA,39.1,0.1,0.949710011482239,1.08619999885559
1991,"Algeria","DZA",NA,1943.16105489495,NA,NA,NA,4.386,8517.37696170516,NA,67.688,NA,51.3,0.1,0.829490005970001,NA
1991,"American Samoa","ASM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01605999469757,NA
1991,"Andorra","AND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA
1991,"Angola","AGO",NA,NA,NA,NA,NA,7.208,5659.11932966026,NA,43.813,NA,223.5,0.3,NA,NA
1991,"Antigua and Barbuda","ATG",NA,NA,NA,NA,NA,2.036,17303.6392602593,NA,73.435,NA,14.4,NA,NA,NA
1991,"Armenia","ARM",NA,NA,56,NA,NA,2.645,4473.5190883177,NA,68.643,NA,46.9,NA,NA,NA
1991,"Aruba","ABW",NA,NA,NA,NA,NA,2.314,33744.1087975733,NA,73.1,NA,NA,NA,NA,NA
1991,"Austria","AUT",NA,28044.4985624072,NA,NA,NA,1.51,38399.6740222967,NA,75.6170731707317,NA,9.1,NA,0.946959972381592,0.865899980068207
1991,"Azerbaijan","AZE",NA,NA,NA,NA,NA,2.87,7463.62885967495,NA,62.052,NA,95.5,0.1,0.996630012989044,NA
1991,"Bahamas, The","BHS",NA,21852.3667151907,NA,NA,NA,2.604,33973.7945955771,NA,69.616,NA,22.4,1.8,NA,NA
1991,"Bahrain","BHR",NA,NA,NA,NA,NA,3.593,39769.3118096101,NA,72.764,0.993009984493256,22.7,0.1,1.02438998222351,1.34271001815796
1991,"Bangladesh","BGD",NA,536.269576534287,39.9,NA,NA,4.24,1756.33262053006,9.6,54.154,0.73429000377655,139.7,0.1,NA,NA
1991,"Barbados","BRB",NA,NA,NA,NA,NA,1.733,13509.2062388947,NA,72.843,NA,17.4,0.3,NA,NA
1991,"Belarus","BLR",NA,NA,NA,NA,NA,1.805,8784.37683521504,NA,70.3780487804878,NA,15.2,0.1,NA,1.17186999320984
1991,"Belgium","BEL",NA,26570.8676463772,NA,NA,NA,1.66,36023.6842838954,NA,76.1921951219512,NA,9.7,NA,1.01929998397827,0.968729972839355
1991,"Belize","BLZ",NA,5131.15625358992,46.9,NA,NA,4.483,6887.22752472205,NA,70.248,1.00967001914978,36.1,0.3,0.982990026473999,NA
1991,"Benin","BEN",NA,629.007844520422,NA,NA,NA,6.667,2132.3966850458,NA,53.624,NA,168.6,0.7,NA,0.148660004138947
1991,"Bermuda","BMU",NA,NA,NA,NA,NA,1.729,63958.8962542416,NA,74.886,NA,NA,NA,NA,NA
1991,"Bhutan","BTN",NA,547.680579768616,NA,NA,NA,5.451,2836.64721786435,NA,56.642,NA,121,0.1,NA,NA
1991,"Bolivia","BOL",NA,1517.6056958001,NA,NA,NA,4.81,4575.70675070753,NA,57.097,NA,116.7,0.1,NA,NA
1991,"Bosnia and Herzegovina","BIH",NA,NA,NA,NA,NA,1.798,NA,NA,72.089,0.994459986686707,16.8,NA,NA,NA
1991,"Botswana","BWA",NA,2535.05097835587,NA,NA,NA,4.339,9569.34024444481,NA,59.473,1.06885004043579,47.3,8.8,1.06195998191833,0.645519971847534
1991,"British Virgin Islands","VGB",NA,NA,NA,NA,NA,1.703,NA,NA,72.872,NA,18.5,NA,1.00409996509552,NA
1991,"Brunei Darussalam","BRN",NA,19091.4636474576,NA,NA,NA,3.206,70439.0532043465,NA,71.871,0.99975997209549,13.3,NA,0.998749971389771,NA
1991,"Bulgaria","BGR",NA,NA,NA,NA,NA,1.66,11565.8565166759,NA,71.5609756097561,NA,18.9,0.1,0.994490027427673,1.1015499830246
1991,"Burkina Faso","BFA",NA,338.492428769766,NA,NA,NA,6.973,1044.17391975505,NA,49.45,0.529089987277985,198.3,2.9,NA,0.29653999209404
1991,"Burundi","BDI",NA,NA,NA,NA,NA,7.336,1209.38815751804,NA,44.227,NA,171.8,4.7,0.811129987239838,0.360929995775223
1991,"Cabo Verde","CPV",NA,NA,NA,NA,NA,5.259,1801.21769300101,NA,65.176,NA,58.7,0.5,NA,NA
1991,"Cambodia","KHM",NA,NA,NA,NA,NA,5.565,NA,NA,55.793,NA,116.2,0.1,NA,NA
1991,"Cameroon","CMR",NA,830.906521442487,16.1,NA,NA,6.347,3251.75503614674,NA,54.658,NA,137.9,1.1,0.828980028629303,NA
1991,"Canada","CAN",NA,23948.911448908,NA,NA,NA,1.72,33404.5492181722,7.2,77.5934146341464,NA,8,NA,0.994369983673096,1.18991005420685
1991,"Central African Republic","CAF",NA,NA,NA,NA,NA,6.032,1157.38166280191,NA,49.252,NA,176.8,4.8,0.612559974193573,0.143920004367828
1991,"Chad","TCD",NA,NA,NA,NA,NA,7.261,1075.18408664169,NA,45.941,NA,209.2,1.3,NA,NA
1991,"Channel Islands","CHI",NA,NA,NA,NA,NA,1.522,NA,NA,76.617,NA,NA,NA,NA,NA
1991,"Chile","CHL",NA,3571.0024914316,NA,NA,NA,2.558,10290.0396860444,NA,73.574,NA,17.6,0.1,0.994270026683807,NA
1991,"Colombia","COL",NA,2840.87622617004,NA,NA,NA,3.047,8430.22062146374,3.6,68.813,NA,34.4,0.1,1.06523001194,1.06891000270844
1991,"Comoros","COM",NA,1000.20068107824,NA,NA,NA,6.358,2695.25607401905,NA,56.194,NA,122.5,0.1,NA,NA
1991,"Congo, Dem. Rep.","COD",NA,NA,7.7,NA,NA,6.685,1550.76370451823,NA,48.948,NA,184,1.9,NA,NA
1991,"Congo, Rep.","COG",NA,679.538610179824,NA,NA,NA,5.16,5059.13233773032,NA,55.243,NA,92.9,4.5,NA,0.209350004792213
1991,"Costa Rica","CRI",NA,5341.96861973253,NA,NA,NA,3.119,9781.45941412429,3.6,76.591,NA,16.2,0.1,1.00057005882263,NA
1991,"Cote d'Ivoire","CIV",NA,NA,NA,NA,NA,6.606,4191.8119129493,NA,52.323,NA,153.8,4.8,NA,NA
1991,"Croatia","HRV",NA,NA,NA,NA,NA,1.53,NA,NA,72.1853658536586,0.999379992485046,14,0.1,NA,NA
1991,"Cuba","CUB",NA,4200.80719645667,NA,NA,NA,1.658,NA,NA,74.093,NA,12.9,0.1,1.06269001960754,1.29779005050659
1991,"Curacao","CUW",NA,NA,NA,NA,NA,2.294,NA,NA,72.3497073170732,NA,NA,NA,NA,NA
1991,"Cyprus","CYP",NA,14381.0009765625,NA,NA,NA,2.336,24769.08203125,NA,73.716,NA,11.1,0.1,1.01181995868683,NA
1991,"Czechia","CZE",NA,NA,NA,NA,NA,1.86,20895.8730336624,NA,71.8982926829268,NA,11.6,NA,0.981480002403259,0.809979975223541
1991,"Denmark","DNK",NA,30307.3786519388,NA,NA,NA,1.68,39469.3228084159,NA,75.1578048780488,NA,8.4,0.1,1.00847995281219,1.12529003620148
1991,"Djibouti","DJI",NA,NA,NA,NA,NA,5.877,NA,NA,55.156,NA,115.6,0.2,NA,NA
1991,"Dominica","DMA",NA,NA,NA,NA,NA,3.067,8000.8506039393,NA,69.646,NA,16.1,NA,NA,0.744360029697418
1991,"Dominican Republic","DOM",NA,2548.64018217608,56.4,NA,NA,3.349,6137.10447915968,NA,67.625,NA,57.2,0.5,NA,NA
1991,"Ecuador","ECU",NA,3381.82531900422,NA,NA,NA,3.665,8281.08717484198,NA,69.625,NA,51.4,0.1,NA,NA
1991,"Egypt, Arab Rep.","EGY",NA,1708.59193214126,47.6,NA,NA,4.304,6210.926319336,NA,64.755,NA,81.5,0.1,0.82344001531601,0.610450029373169
1991,"El Salvador","SLV",NA,2250.67603600419,NA,NA,NA,3.87,5177.01707298052,2.6,63.856,NA,56.7,0.1,1.0058000087738,NA
1991,"Equatorial Guinea","GNQ",NA,NA,NA,NA,NA,5.985,893.097340978738,NA,50.969,NA,177.1,1,NA,0.141289994120598
1991,"Eritrea","ERI",NA,NA,NA,NA,NA,6.242,NA,NA,50.607,NA,146.1,1,NA,NA
1991,"Estonia","EST",NA,NA,NA,NA,NA,1.8,NA,NA,69.3731707317073,NA,17.5,NA,NA,NA
1991,"Eswatini","SWZ",NA,1876.01204495138,NA,NA,NA,5.097,4795.22855626799,NA,62.685,NA,67.5,2.1,NA,0.835229992866516
1991,"Ethiopia","ETH",NA,NA,NA,NA,NA,7.207,683.034734393377,NA,46.13,NA,195.9,2.1,0.695349991321564,0.213870003819466
1991,"Faroe Islands","FRO",NA,NA,NA,NA,NA,2.628,NA,NA,76.3634146341464,NA,NA,NA,NA,NA
1991,"Fiji","FJI",NA,NA,NA,NA,NA,3.38,7633.79330111131,NA,65.643,NA,28,0.1,0.983810007572174,NA
1991,"Finland","FIN",NA,23317.9033990334,NA,NA,NA,1.79,30831.6088058571,10.7,75.2275609756098,NA,6.4,NA,1.09400999546051,1.11724996566772
1991,"French Polynesia","PYF",NA,NA,NA,NA,NA,3.258,NA,NA,74.149,NA,NA,NA,1.04249000549316,NA
1991,"Gabon","GAB",NA,3282.59863705098,NA,NA,NA,5.373,18134.816075693,NA,60.397,NA,91.2,1.6,NA,NA
1991,"Gambia, The","GMB",NA,NA,NA,NA,NA,6.173,2059.83204921195,NA,52.127,NA,160.8,0.2,NA,NA
1991,"Georgia","GEO",NA,NA,NA,NA,NA,2.262,8724.29049929185,NA,68.245,NA,47.5,0.1,0.983680009841919,0.876850008964539
1991,"Ghana","GHA",NA,NA,NA,NA,NA,5.587,2360.51271399971,6.6,56.012,NA,123.4,1.7,NA,0.283279985189438
1991,"Gibraltar","GIB",NA,NA,NA,NA,NA,2.464,NA,NA,76.994,NA,NA,NA,NA,NA
1991,"Greece","GRC",NA,NA,NA,NA,NA,1.37,24716.4104088167,NA,77.1365853658537,0.999909996986389,9.8,0.1,0.987429976463318,NA
1991,"Greenland","GRL",NA,NA,NA,NA,NA,2.421,NA,NA,65.0317073170732,NA,NA,NA,NA,NA
1991,"Grenada","GRD",NA,NA,NA,NA,NA,3.506,8628.79490859199,NA,70.974,NA,21.1,NA,NA,NA
1991,"Guam","GUM",NA,NA,NA,NA,NA,3.041,NA,NA,72.497,NA,NA,NA,NA,NA
1991,"Guatemala","GTM",NA,2615.83140902739,NA,NA,NA,5.377,5611.54226479013,NA,62.725,NA,76.9,0.2,NA,NA
1991,"Guinea","GIN",NA,NA,NA,NA,NA,6.592,1485.43523257058,3,47.546,NA,226.9,0.7,0.429080009460449,0.0703499987721443
1991,"Guinea-Bissau","GNB",NA,NA,NA,NA,NA,6.452,2057.17430226274,NA,47.465,NA,218.5,0.5,NA,NA
1991,"Guyana","GUY",NA,NA,NA,NA,NA,3.063,5131.0255621208,NA,62.622,NA,59.3,0.1,NA,NA
1991,"Haiti","HTI",NA,912.625884745473,NA,NA,NA,5.317,3607.45162819402,NA,53.391,NA,140.8,2.5,NA,NA
